"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg1","Japan","primNrgConsumByFuel","Sources",2035,"Year","Vint_2035","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2035,5302.56759806546
"Eg1","Japan","primNrgConsumByFuel","Sources",2040,"Year","Vint_2040","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2040,5244.65114745074
"Eg1","Japan","primNrgConsumByFuel","Sources",2045,"Year","Vint_2045","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2045,5174.99661946568
"Eg1","Japan","primNrgConsumByFuel","Sources",2050,"Year","Vint_2050","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2050,5093.79509611893
"Eg1","Japan","primNrgConsumByFuel","Sources",2055,"Year","Vint_2055","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2055,4995.03136645262
"Eg1","Japan","primNrgConsumByFuel","Sources",2060,"Year","Vint_2060","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2060,4861.51964425765
"Eg1","Japan","primNrgConsumByFuel","Sources",2065,"Year","Vint_2065","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2065,4751.10456995976
"Eg1","Japan","primNrgConsumByFuel","Sources",2070,"Year","Vint_2070","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2070,4630.56591456587
"Eg1","Japan","primNrgConsumByFuel","Sources",2075,"Year","Vint_2075","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2075,4429.68069472948
"Eg1","Japan","primNrgConsumByFuel","Sources",2080,"Year","Vint_2080","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2080,4316.58298727726
"Eg1","Japan","primNrgConsumByFuel","Sources",2085,"Year","Vint_2085","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2085,4294.93052735448
"Eg1","Japan","primNrgConsumByFuel","Sources",2090,"Year","Vint_2090","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2090,4138.90901674781
"Eg1","Japan","primNrgConsumByFuel","Sources",2095,"Year","Vint_2095","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2095,3969.18659664557
"Eg1","Japan","primNrgConsumByFuel","Sources",2100,"Year","Vint_2100","Primary Energy Consumption (TWh)","sum","ExampleScen1","primary energy consumption by region (direct equivalent)","EJ",2100,3831.92201635547
"Eg1","Japan","watBioPhysCons","Sources",1975,"Year","Vint_1975","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",1975,21.89563001387
"Eg1","Japan","watBioPhysCons","Sources",1990,"Year","Vint_1990","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",1990,20.5062299047
"Eg1","Japan","watBioPhysCons","Sources",2005,"Year","Vint_2005","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2005,16.6731109405
"Eg1","Japan","watBioPhysCons","Sources",2010,"Year","Vint_2010","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2010,14.8926071565
"Eg1","Japan","watBioPhysCons","Sources",2015,"Year","Vint_2015","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2015,15.0025268144
"Eg1","Japan","watBioPhysCons","Sources",2020,"Year","Vint_2020","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2020,15.89423992956
"Eg1","Japan","watBioPhysCons","Sources",2025,"Year","Vint_2025","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2025,16.80018387776
"Eg1","Japan","watBioPhysCons","Sources",2030,"Year","Vint_2030","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2030,17.79617364709
"Eg1","Japan","watBioPhysCons","Sources",2035,"Year","Vint_2035","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2035,19.02797256754
"Eg1","Japan","watBioPhysCons","Sources",2040,"Year","Vint_2040","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2040,19.77875871648
"Eg1","Japan","watBioPhysCons","Sources",2045,"Year","Vint_2045","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2045,20.43263729214
"Eg1","Japan","watBioPhysCons","Sources",2050,"Year","Vint_2050","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2050,20.95628603127
"Eg1","Japan","watBioPhysCons","Sources",2055,"Year","Vint_2055","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2055,21.46860106403
"Eg1","Japan","watBioPhysCons","Sources",2060,"Year","Vint_2060","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2060,21.98135168498
"Eg1","Japan","watBioPhysCons","Sources",2065,"Year","Vint_2065","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2065,22.27904600298
"Eg1","Japan","watBioPhysCons","Sources",2070,"Year","Vint_2070","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2070,22.57957306007
"Eg1","Japan","watBioPhysCons","Sources",2075,"Year","Vint_2075","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2075,22.82737591547
"Eg1","Japan","watBioPhysCons","Sources",2080,"Year","Vint_2080","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2080,22.9937996074
"Eg1","Japan","watBioPhysCons","Sources",2085,"Year","Vint_2085","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2085,23.10655949117
"Eg1","Japan","watBioPhysCons","Sources",2090,"Year","Vint_2090","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2090,23.1140938298
"Eg1","Japan","watBioPhysCons","Sources",2095,"Year","Vint_2095","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2095,23.07869033763
"Eg1","Japan","watBioPhysCons","Sources",2100,"Year","Vint_2100","Biophysical Water Consumption (km^3)","sum","ExampleScen1","biophysical water demand by crop type and land region","km^3",2100,23.12062848922
"Eg1","Japan","watConsumBySec","Sources",1975,"Year","Vint_1975","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",1975,7.638271757473
"Eg1","Japan","watConsumBySec","Sources",1990,"Year","Vint_1990","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",1990,9.2822452212031
"Eg1","Japan","watConsumBySec","Sources",2005,"Year","Vint_2005","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2005,8.3962684169032
"Eg1","Japan","watConsumBySec","Sources",2010,"Year","Vint_2010","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2010,7.8480004933243
"Eg1","Japan","watConsumBySec","Sources",2015,"Year","Vint_2015","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2015,7.8234459925612
"Eg1","Japan","watConsumBySec","Sources",2020,"Year","Vint_2020","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2020,7.79306494396966
"Eg1","Japan","watConsumBySec","Sources",2025,"Year","Vint_2025","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2025,7.76292850202666
"Eg1","Japan","watConsumBySec","Sources",2030,"Year","Vint_2030","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2030,7.75217216309696
"Eg1","Japan","watConsumBySec","Sources",2035,"Year","Vint_2035","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2035,7.74349841634976
"Eg1","Japan","watConsumBySec","Sources",2040,"Year","Vint_2040","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2040,7.72094851795966
"Eg1","Japan","watConsumBySec","Sources",2045,"Year","Vint_2045","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2045,7.67424721289806
"Eg1","Japan","watConsumBySec","Sources",2050,"Year","Vint_2050","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2050,7.6090696579269
"Eg1","Japan","watConsumBySec","Sources",2055,"Year","Vint_2055","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2055,7.5435763941518
"Eg1","Japan","watConsumBySec","Sources",2060,"Year","Vint_2060","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2060,7.4932328955171
"Eg1","Japan","watConsumBySec","Sources",2065,"Year","Vint_2065","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2065,7.387140677504
"Eg1","Japan","watConsumBySec","Sources",2070,"Year","Vint_2070","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2070,7.2727764883063
"Eg1","Japan","watConsumBySec","Sources",2075,"Year","Vint_2075","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2075,7.1474070771043
"Eg1","Japan","watConsumBySec","Sources",2080,"Year","Vint_2080","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2080,6.9922014968871
"Eg1","Japan","watConsumBySec","Sources",2085,"Year","Vint_2085","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2085,6.7552156997156
"Eg1","Japan","watConsumBySec","Sources",2090,"Year","Vint_2090","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2090,6.59595574982467
"Eg1","Japan","watConsumBySec","Sources",2095,"Year","Vint_2095","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2095,6.4563344121635
"Eg1","Japan","watConsumBySec","Sources",2100,"Year","Vint_2100","Water Consumption (km^3)","sum","ExampleScen1","water consumption by sector","km^3",2100,6.3022069580368
"Eg1","Japan","watWithdrawByCrop","Sources",1975,"Year","Vint_1975","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",1975,5.71470996617
"Eg1","Japan","watWithdrawByCrop","Sources",1990,"Year","Vint_1990","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",1990,4.55416789515
"Eg1","Japan","watWithdrawByCrop","Sources",2005,"Year","Vint_2005","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2005,3.81279195978
"Eg1","Japan","watWithdrawByCrop","Sources",2010,"Year","Vint_2010","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2010,3.24974215258
"Eg1","Japan","watWithdrawByCrop","Sources",2015,"Year","Vint_2015","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2015,3.31430842046
"Eg1","Japan","watWithdrawByCrop","Sources",2020,"Year","Vint_2020","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2020,3.421835063643
"Eg1","Japan","watWithdrawByCrop","Sources",2025,"Year","Vint_2025","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2025,3.528072687977
"Eg1","Japan","watWithdrawByCrop","Sources",2030,"Year","Vint_2030","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2030,3.613844352723
"Eg1","Japan","watWithdrawByCrop","Sources",2035,"Year","Vint_2035","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2035,3.75702088881
"Eg1","Japan","watWithdrawByCrop","Sources",2040,"Year","Vint_2040","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2040,3.86214859646
"Eg1","Japan","watWithdrawByCrop","Sources",2045,"Year","Vint_2045","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2045,3.932664842
"Eg1","Japan","watWithdrawByCrop","Sources",2050,"Year","Vint_2050","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2050,3.96489008856
"Eg1","Japan","watWithdrawByCrop","Sources",2055,"Year","Vint_2055","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2055,4.00176020795
"Eg1","Japan","watWithdrawByCrop","Sources",2060,"Year","Vint_2060","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2060,4.01381660108
"Eg1","Japan","watWithdrawByCrop","Sources",2065,"Year","Vint_2065","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2065,3.99908755595
"Eg1","Japan","watWithdrawByCrop","Sources",2070,"Year","Vint_2070","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2070,3.97347931789
"Eg1","Japan","watWithdrawByCrop","Sources",2075,"Year","Vint_2075","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2075,3.93298906851
"Eg1","Japan","watWithdrawByCrop","Sources",2080,"Year","Vint_2080","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2080,3.87851929617
"Eg1","Japan","watWithdrawByCrop","Sources",2085,"Year","Vint_2085","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2085,3.81419293466
"Eg1","Japan","watWithdrawByCrop","Sources",2090,"Year","Vint_2090","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2090,3.73748210217
"Eg1","Japan","watWithdrawByCrop","Sources",2095,"Year","Vint_2095","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2095,3.65648474971
"Eg1","Japan","watWithdrawByCrop","Sources",2100,"Year","Vint_2100","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by crop","km^3",2100,3.57632220134
"Eg1","Japan","watWithdrawBySec","Sources",1975,"Year","Vint_1975","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",1975,33.928940795467
"Eg1","Japan","watWithdrawBySec","Sources",1990,"Year","Vint_1990","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",1990,40.4286454874731
"Eg1","Japan","watWithdrawBySec","Sources",2005,"Year","Vint_2005","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2005,40.1083156595432
"Eg1","Japan","watWithdrawBySec","Sources",2010,"Year","Vint_2010","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2010,37.9912741270843
"Eg1","Japan","watWithdrawBySec","Sources",2015,"Year","Vint_2015","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2015,38.2366213563512
"Eg1","Japan","watWithdrawBySec","Sources",2020,"Year","Vint_2020","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2020,38.4024202418307
"Eg1","Japan","watWithdrawBySec","Sources",2025,"Year","Vint_2025","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2025,38.3578785758847
"Eg1","Japan","watWithdrawBySec","Sources",2030,"Year","Vint_2030","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2030,38.189622350489
"Eg1","Japan","watWithdrawBySec","Sources",2035,"Year","Vint_2035","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2035,37.7812274453388
"Eg1","Japan","watWithdrawBySec","Sources",2040,"Year","Vint_2040","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2040,37.3377160360147
"Eg1","Japan","watWithdrawBySec","Sources",2045,"Year","Vint_2045","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2045,36.7298197100521
"Eg1","Japan","watWithdrawBySec","Sources",2050,"Year","Vint_2050","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2050,35.9984240129819
"Eg1","Japan","watWithdrawBySec","Sources",2055,"Year","Vint_2055","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2055,35.2815774720038
"Eg1","Japan","watWithdrawBySec","Sources",2060,"Year","Vint_2060","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2060,35.0539270493851
"Eg1","Japan","watWithdrawBySec","Sources",2065,"Year","Vint_2065","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2065,34.003565059524
"Eg1","Japan","watWithdrawBySec","Sources",2070,"Year","Vint_2070","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2070,33.1767146108263
"Eg1","Japan","watWithdrawBySec","Sources",2075,"Year","Vint_2075","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2075,32.1396274115033
"Eg1","Japan","watWithdrawBySec","Sources",2080,"Year","Vint_2080","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2080,30.8592963647521
"Eg1","Japan","watWithdrawBySec","Sources",2085,"Year","Vint_2085","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2085,29.3693424185656
"Eg1","Japan","watWithdrawBySec","Sources",2090,"Year","Vint_2090","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2090,28.3720447351371
"Eg1","Japan","watWithdrawBySec","Sources",2095,"Year","Vint_2095","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2095,27.3117967494969
"Eg1","Japan","watWithdrawBySec","Sources",2100,"Year","Vint_2100","Water Withdrawals (km^3)","sum","ExampleScen1","water withdrawals by sector","km^3",2100,26.3292223576278
"Eg2","Japan","aggLandAlloc","Sources",1975,"Year","Vint_1975","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",1975,358.98965970474
"Eg2","Japan","aggLandAlloc","Sources",1990,"Year","Vint_1990","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",1990,358.98956096976
"Eg2","Japan","aggLandAlloc","Sources",2005,"Year","Vint_2005","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2005,358.98974580172
"Eg2","Japan","aggLandAlloc","Sources",2010,"Year","Vint_2010","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2010,358.9898380737
"Eg2","Japan","aggLandAlloc","Sources",2015,"Year","Vint_2015","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2015,358.98998511546
"Eg2","Japan","aggLandAlloc","Sources",2020,"Year","Vint_2020","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2020,358.98994454648
"Eg2","Japan","aggLandAlloc","Sources",2025,"Year","Vint_2025","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2025,358.98994975657
"Eg2","Japan","aggLandAlloc","Sources",2030,"Year","Vint_2030","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2030,358.98993406292
"Eg2","Japan","aggLandAlloc","Sources",2035,"Year","Vint_2035","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2035,358.98987757571
"Eg2","Japan","aggLandAlloc","Sources",2040,"Year","Vint_2040","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2040,358.98990420433
"Eg2","Japan","aggLandAlloc","Sources",2045,"Year","Vint_2045","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2045,358.98997465241
"Eg2","Japan","aggLandAlloc","Sources",2050,"Year","Vint_2050","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2050,358.98991517711
"Eg2","Japan","aggLandAlloc","Sources",2055,"Year","Vint_2055","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2055,0
"Eg2","Japan","aggLandAlloc","Sources",2060,"Year","Vint_2060","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2060,0
"Eg2","Japan","aggLandAlloc","Sources",2065,"Year","Vint_2065","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2065,0
"Eg2","Japan","aggLandAlloc","Sources",2070,"Year","Vint_2070","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2070,0
"Eg2","Japan","aggLandAlloc","Sources",2075,"Year","Vint_2075","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2075,0
"Eg2","Japan","aggLandAlloc","Sources",2080,"Year","Vint_2080","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2080,0
"Eg2","Japan","aggLandAlloc","Sources",2085,"Year","Vint_2085","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2085,0
"Eg2","Japan","aggLandAlloc","Sources",2090,"Year","Vint_2090","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2090,0
"Eg2","Japan","aggLandAlloc","Sources",2095,"Year","Vint_2095","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2095,0
"Eg2","Japan","aggLandAlloc","Sources",2100,"Year","Vint_2100","Land Allocation (1000 km^2)","sum","ExampleScen2","aggregated land allocation","thous km2",2100,0
"Eg2","Japan","agProdBiomass",NA,2020,"Year","Vint_2020","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2020,6.73695369380561
"Eg2","Japan","agProdBiomass",NA,2025,"Year","Vint_2025","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2025,12.9253894355557
"Eg2","Japan","agProdBiomass",NA,2030,"Year","Vint_2030","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2030,21.3266907272224
"Eg2","Japan","agProdBiomass",NA,2035,"Year","Vint_2035","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2035,31.7296208180558
"Eg2","Japan","agProdBiomass",NA,2040,"Year","Vint_2040","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2040,37.5588299575003
"Eg2","Japan","agProdBiomass",NA,2045,"Year","Vint_2045","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2045,43.6295515036115
"Eg2","Japan","agProdBiomass",NA,2050,"Year","Vint_2050","Biomass Production (TWh)","sum","ExampleScen2","Ag Production by Crop Type","EJ",2050,49.6118142783337
"Eg2","Japan","agProdByCrop",NA,1975,"Year","Vint_1975","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",1975,80.883973524188
"Eg2","Japan","agProdByCrop",NA,1990,"Year","Vint_1990","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",1990,64.917896282175
"Eg2","Japan","agProdByCrop",NA,2005,"Year","Vint_2005","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2005,56.280597518496
"Eg2","Japan","agProdByCrop",NA,2010,"Year","Vint_2010","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2010,67.482473188386
"Eg2","Japan","agProdByCrop",NA,2015,"Year","Vint_2015","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2015,67.287574956506
"Eg2","Japan","agProdByCrop",NA,2020,"Year","Vint_2020","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2020,67.915184936627
"Eg2","Japan","agProdByCrop",NA,2025,"Year","Vint_2025","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2025,68.614332552881
"Eg2","Japan","agProdByCrop",NA,2030,"Year","Vint_2030","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2030,68.945406618223
"Eg2","Japan","agProdByCrop",NA,2035,"Year","Vint_2035","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2035,68.392664358345
"Eg2","Japan","agProdByCrop",NA,2040,"Year","Vint_2040","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2040,67.63897582797
"Eg2","Japan","agProdByCrop",NA,2045,"Year","Vint_2045","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2045,66.59935988714
"Eg2","Japan","agProdByCrop",NA,2050,"Year","Vint_2050","Agricultural Production (Mt)","sum","ExampleScen2","Ag Production by Crop Type","Mt",2050,65.295353919955
"Eg2","Japan","agProdbyIrrRfd","Sources",1975,"Year","Vint_1975","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",1975,80.883973524188
"Eg2","Japan","agProdbyIrrRfd","Sources",1990,"Year","Vint_1990","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",1990,64.917896282175
"Eg2","Japan","agProdbyIrrRfd","Sources",2005,"Year","Vint_2005","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2005,56.280597518496
"Eg2","Japan","agProdbyIrrRfd","Sources",2010,"Year","Vint_2010","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2010,67.482473188386
"Eg2","Japan","agProdbyIrrRfd","Sources",2015,"Year","Vint_2015","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2015,67.287574956506
"Eg2","Japan","agProdbyIrrRfd","Sources",2020,"Year","Vint_2020","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2020,67.915184936627
"Eg2","Japan","agProdbyIrrRfd","Sources",2025,"Year","Vint_2025","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2025,68.614332552881
"Eg2","Japan","agProdbyIrrRfd","Sources",2030,"Year","Vint_2030","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2030,68.945406618223
"Eg2","Japan","agProdbyIrrRfd","Sources",2035,"Year","Vint_2035","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2035,68.392664358345
"Eg2","Japan","agProdbyIrrRfd","Sources",2040,"Year","Vint_2040","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2040,67.63897582797
"Eg2","Japan","agProdbyIrrRfd","Sources",2045,"Year","Vint_2045","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2045,66.59935988714
"Eg2","Japan","agProdbyIrrRfd","Sources",2050,"Year","Vint_2050","Ag Production (Mt)","sum","ExampleScen2","ag production by tech","Mt",2050,65.295353919955
"Eg2","Japan","agProdForest",NA,1975,"Year","Vint_1975","Agricultural Production (billion m3)","sum","ExampleScen2","Ag Production by Crop Type","billion m3",1975,0.1173008999
"Eg2","Japan","agProdForest",NA,1990,"Year","Vint_1990","Agricultural Production (billion m3)","sum","ExampleScen2","Ag Production by Crop Type","billion m3",1990,0.0856952999
"Eg2","Japan","agProdForest",NA,2005,"Year","Vint_2005","Agricultural Production (billion m3)","sum","ExampleScen2","Ag Production by Crop Type","billion m3",2005,0.0437608
