"scenario","region","param","sources","x","xLabel","vintage","units","aggregate","origScen","origQuery","origUnits","origX","value"
"Eg1","Argentina","gdp","Sources",2090,"Year","Vint_2090","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2090,1529.23
"Eg1","Argentina","gdp","Sources",2095,"Year","Vint_2095","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2095,1611.86
"Eg1","Argentina","gdp","Sources",2100,"Year","Vint_2100","GDP (Billion 1990 USD)","sum","ExampleScen1","GDP MER by region","Million1990US$",2100,1693.07
"Eg1","Argentina","gdpGrowthRate","Sources",1990,"Year","Vint_1990","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",1990,-0.269839401000238
"Eg1","Argentina","gdpGrowthRate","Sources",2005,"Year","Vint_2005","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2005,11.4763487011049
"Eg1","Argentina","gdpGrowthRate","Sources",2010,"Year","Vint_2010","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2010,5.67123759318056
"Eg1","Argentina","gdpGrowthRate","Sources",2015,"Year","Vint_2015","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2015,2.704455524255
"Eg1","Argentina","gdpGrowthRate","Sources",2020,"Year","Vint_2020","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2020,2.03549056116288
"Eg1","Argentina","gdpGrowthRate","Sources",2025,"Year","Vint_2025","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2025,3.45413337126401
"Eg1","Argentina","gdpGrowthRate","Sources",2030,"Year","Vint_2030","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2030,3.11213533998314
"Eg1","Argentina","gdpGrowthRate","Sources",2035,"Year","Vint_2035","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2035,2.80253193447952
"Eg1","Argentina","gdpGrowthRate","Sources",2040,"Year","Vint_2040","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2040,2.46595041937006
"Eg1","Argentina","gdpGrowthRate","Sources",2045,"Year","Vint_2045","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2045,2.17155999735561
"Eg1","Argentina","gdpGrowthRate","Sources",2050,"Year","Vint_2050","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2050,2.01102998514018
"Eg1","Argentina","gdpGrowthRate","Sources",2055,"Year","Vint_2055","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2055,1.88158810522256
"Eg1","Argentina","gdpGrowthRate","Sources",2060,"Year","Vint_2060","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2060,1.74991052767488
"Eg1","Argentina","gdpGrowthRate","Sources",2065,"Year","Vint_2065","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2065,1.62747976804429
"Eg1","Argentina","gdpGrowthRate","Sources",2070,"Year","Vint_2070","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2070,1.49512760000501
"Eg1","Argentina","gdpGrowthRate","Sources",2075,"Year","Vint_2075","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2075,1.35646194904657
"Eg1","Argentina","gdpGrowthRate","Sources",2080,"Year","Vint_2080","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2080,1.25706458220021
"Eg1","Argentina","gdpGrowthRate","Sources",2085,"Year","Vint_2085","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2085,1.18270586007025
"Eg1","Argentina","gdpGrowthRate","Sources",2090,"Year","Vint_2090","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2090,1.12247469327116
"Eg1","Argentina","gdpGrowthRate","Sources",2095,"Year","Vint_2095","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2095,1.05804716676932
"Eg1","Argentina","gdpGrowthRate","Sources",2100,"Year","Vint_2100","GDP Growth Rate (Percent)","sum","ExampleScen1","Calculated","GDP Growth Rate (Percent)",2100,0.987941382016255
"Eg1","Argentina","gdpPerCapita","Sources",1975,"Year","Vint_1975","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",1975,5.27198
"Eg1","Argentina","gdpPerCapita","Sources",1990,"Year","Vint_1990","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",1990,4.15548
"Eg1","Argentina","gdpPerCapita","Sources",2005,"Year","Vint_2005","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2005,6.0369
"Eg1","Argentina","gdpPerCapita","Sources",2010,"Year","Vint_2010","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2010,7.61349
"Eg1","Argentina","gdpPerCapita","Sources",2015,"Year","Vint_2015","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2015,8.36233
"Eg1","Argentina","gdpPerCapita","Sources",2020,"Year","Vint_2020","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2020,8.92504
"Eg1","Argentina","gdpPerCapita","Sources",2025,"Year","Vint_2025","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2025,10.2545
"Eg1","Argentina","gdpPerCapita","Sources",2030,"Year","Vint_2030","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2030,11.6377
"Eg1","Argentina","gdpPerCapita","Sources",2035,"Year","Vint_2035","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2035,13.0614
"Eg1","Argentina","gdpPerCapita","Sources",2040,"Year","Vint_2040","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2040,14.4703
"Eg1","Argentina","gdpPerCapita","Sources",2045,"Year","Vint_2045","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2045,15.8764
"Eg1","Argentina","gdpPerCapita","Sources",2050,"Year","Vint_2050","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2050,17.3526
"Eg1","Argentina","gdpPerCapita","Sources",2055,"Year","Vint_2055","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2055,18.9231
"Eg1","Argentina","gdpPerCapita","Sources",2060,"Year","Vint_2060","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2060,20.5832
"Eg1","Argentina","gdpPerCapita","Sources",2065,"Year","Vint_2065","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2065,22.3152
"Eg1","Argentina","gdpPerCapita","Sources",2070,"Year","Vint_2070","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2070,24.1145
"Eg1","Argentina","gdpPerCapita","Sources",2075,"Year","Vint_2075","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2075,25.959
"Eg1","Argentina","gdpPerCapita","Sources",2080,"Year","Vint_2080","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2080,27.8854
"Eg1","Argentina","gdpPerCapita","Sources",2085,"Year","Vint_2085","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2085,29.8854
"Eg1","Argentina","gdpPerCapita","Sources",2090,"Year","Vint_2090","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2090,31.9721
"Eg1","Argentina","gdpPerCapita","Sources",2095,"Year","Vint_2095","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2095,34.1336
"Eg1","Argentina","gdpPerCapita","Sources",2100,"Year","Vint_2100","GDP per Capita (Thousand 1990 USD per Person)","sum","ExampleScen1","GDP per capita MER by region","Thous90US$/per",2100,36.3515
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",1975,"Year","Vint_1975","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",1975,0.0004179254
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",1975,"Year","Vint_1975","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",1975,53.850988906
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",1990,"Year","Vint_1990","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",1990,0.00270974982
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",1990,"Year","Vint_1990","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",1990,105.016451976333
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2005,"Year","Vint_2005","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2005,0.00073563812
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2005,"Year","Vint_2005","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2005,153.969816407
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2010,"Year","Vint_2010","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2010,0.000950124476508
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2010,"Year","Vint_2010","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2010,177.53014059
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2015,"Year","Vint_2015","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2015,0.002242762179334
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2015,"Year","Vint_2015","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2015,198.850235774667
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2020,"Year","Vint_2020","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2020,0.003590671671386
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2020,"Year","Vint_2020","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2020,209.042711507667
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2025,"Year","Vint_2025","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2025,0.005748243523754
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2025,"Year","Vint_2025","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2025,230.236312826667
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2030,"Year","Vint_2030","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2030,0.008487593969712
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2030,"Year","Vint_2030","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2030,248.998796559333
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2035,"Year","Vint_2035","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2035,0.00972624203148
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2035,"Year","Vint_2035","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2035,264.6028000253
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2040,"Year","Vint_2040","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2040,0.010901244512346
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2040,"Year","Vint_2040","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2040,276.6629399996
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2045,"Year","Vint_2045","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2045,0.011962587815348
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2045,"Year","Vint_2045","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2045,287.3225228335
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2050,"Year","Vint_2050","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2050,0.012935099599268
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2050,"Year","Vint_2050","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2050,297.8096670868
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2055,"Year","Vint_2055","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2055,0.013802029059866
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2055,"Year","Vint_2055","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2055,308.791855938317
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2060,"Year","Vint_2060","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2060,0.014552142951656
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2060,"Year","Vint_2060","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2060,311.017320621587
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2065,"Year","Vint_2065","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2065,0.015188349381048
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2065,"Year","Vint_2065","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2065,320.342411550873
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2070,"Year","Vint_2070","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2070,0.015658966339162
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2070,"Year","Vint_2070","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2070,327.063326862532
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2075,"Year","Vint_2075","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2075,0.015977441201978
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2075,"Year","Vint_2075","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2075,331.811015256154
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2080,"Year","Vint_2080","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2080,0.016174896923946
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2080,"Year","Vint_2080","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2080,340.959067935644
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2085,"Year","Vint_2085","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2085,0.016290403268788
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2085,"Year","Vint_2085","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2085,393.42788539692
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2090,"Year","Vint_2090","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2090,0.016296710983714
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2090,"Year","Vint_2090","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2090,394.56996585439
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2095,"Year","Vint_2095","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2095,0.016218518064614
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2095,"Year","Vint_2095","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2095,385.980596187487
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2100,"Year","Vint_2100","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","Gg",2100,0.016145167291806
"Eg1","Argentina","ghgEmissByGHGGROUPS","Sources",2100,"Year","Vint_2100","GHG Emissions by Group (MTCO2 Eq.)","sum","ExampleScen1","X","MTC",2100,371.071880535767
"Eg1","Argentina","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",1975,0.0004179254
"Eg1","Argentina","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",1975,53.850988906
"Eg1","Argentina","ghgEmissionByGHG","Sources",1975,"Year","Vint_1975","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",1975,9.79367735575
"Eg1","Argentina","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",1990,0.00270974982
"Eg1","Argentina","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",1990,105.016451976333
"Eg1","Argentina","ghgEmissionByGHG","Sources",1990,"Year","Vint_1990","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",1990,34.4710997065
"Eg1","Argentina","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2005,0.00073563812
"Eg1","Argentina","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2005,153.969816407
"Eg1","Argentina","ghgEmissionByGHG","Sources",2005,"Year","Vint_2005","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2005,33.7669235205
"Eg1","Argentina","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2010,0.000950124476508
"Eg1","Argentina","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2010,177.53014059
"Eg1","Argentina","ghgEmissionByGHG","Sources",2010,"Year","Vint_2010","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2010,34.649783444625
"Eg1","Argentina","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2015,0.002242762179334
"Eg1","Argentina","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2015,198.850235774667
"Eg1","Argentina","ghgEmissionByGHG","Sources",2015,"Year","Vint_2015","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2015,33.39727188825
"Eg1","Argentina","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2020,0.003590671671386
"Eg1","Argentina","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2020,209.042711507667
"Eg1","Argentina","ghgEmissionByGHG","Sources",2020,"Year","Vint_2020","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2020,35.605721216275
"Eg1","Argentina","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2025,0.005748243523754
"Eg1","Argentina","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2025,230.236312826667
"Eg1","Argentina","ghgEmissionByGHG","Sources",2025,"Year","Vint_2025","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2025,38.221650040875
"Eg1","Argentina","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2030,0.008487593969712
"Eg1","Argentina","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2030,248.998796559333
"Eg1","Argentina","ghgEmissionByGHG","Sources",2030,"Year","Vint_2030","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2030,40.85223706109
"Eg1","Argentina","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2035,0.00972624203148
"Eg1","Argentina","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2035,264.6028000253
"Eg1","Argentina","ghgEmissionByGHG","Sources",2035,"Year","Vint_2035","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2035,42.651893595675
"Eg1","Argentina","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2040,0.010901244512346
"Eg1","Argentina","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2040,276.6629399996
"Eg1","Argentina","ghgEmissionByGHG","Sources",2040,"Year","Vint_2040","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2040,45.338675091235
"Eg1","Argentina","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2045,0.011962587815348
"Eg1","Argentina","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2045,287.3225228335
"Eg1","Argentina","ghgEmissionByGHG","Sources",2045,"Year","Vint_2045","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2045,47.1254806341375
"Eg1","Argentina","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2050,0.012935099599268
"Eg1","Argentina","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2050,297.8096670868
"Eg1","Argentina","ghgEmissionByGHG","Sources",2050,"Year","Vint_2050","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2050,48.9809276628075
"Eg1","Argentina","ghgEmissionByGHG","Sources",2055,"Year","Vint_2055","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2055,0.013802029059866
"Eg1","Argentina","ghgEmissionByGHG","Sources",2055,"Year","Vint_2055","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2055,308.791855938317
"Eg1","Argentina","ghgEmissionByGHG","Sources",2055,"Year","Vint_2055","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2055,50.0582974837225
"Eg1","Argentina","ghgEmissionByGHG","Sources",2060,"Year","Vint_2060","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2060,0.014552142951656
"Eg1","Argentina","ghgEmissionByGHG","Sources",2060,"Year","Vint_2060","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2060,311.017320621587
"Eg1","Argentina","ghgEmissionByGHG","Sources",2060,"Year","Vint_2060","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2060,52.3647009296012
"Eg1","Argentina","ghgEmissionByGHG","Sources",2065,"Year","Vint_2065","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2065,0.015188349381048
"Eg1","Argentina","ghgEmissionByGHG","Sources",2065,"Year","Vint_2065","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2065,320.342411550873
"Eg1","Argentina","ghgEmissionByGHG","Sources",2065,"Year","Vint_2065","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2065,53.6223272819525
"Eg1","Argentina","ghgEmissionByGHG","Sources",2070,"Year","Vint_2070","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2070,0.015658966339162
"Eg1","Argentina","ghgEmissionByGHG","Sources",2070,"Year","Vint_2070","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2070,327.063326862532
"Eg1","Argentina","ghgEmissionByGHG","Sources",2070,"Year","Vint_2070","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2070,54.6778954972575
"Eg1","Argentina","ghgEmissionByGHG","Sources",2075,"Year","Vint_2075","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2075,0.015977441201978
"Eg1","Argentina","ghgEmissionByGHG","Sources",2075,"Year","Vint_2075","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2075,331.811015256154
"Eg1","Argentina","ghgEmissionByGHG","Sources",2075,"Year","Vint_2075","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2075,55.0828361172325
"Eg1","Argentina","ghgEmissionByGHG","Sources",2080,"Year","Vint_2080","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Gg",2080,0.016174896923946
"Eg1","Argentina","ghgEmissionByGHG","Sources",2080,"Year","Vint_2080","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","MTC",2080,340.959067935644
"Eg1","Argentina","ghgEmissionByGHG","Sources",2080,"Year","Vint_2080","GHG Emissions (MTCO2 Eq.)","sum","ExampleScen1","GHG emissions by subsector","Tg",2080,48.594911050625
