"scenario","region","param","sources","class1","class2","x","xLabel","vintage","units","aggregate","classLabel1","classPalette1","classLabel2","classPalette2","origScen","origQuery","origUnits","origX","value","origValue"
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,8.14080555555562,0.0293069
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,9.70044444444452,0.0349216
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,9.57280555555563,0.0344621
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,9.86986111111119,0.0355315
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,11.118388888889,0.0400262
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,11.7150000000001,0.042174
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,13.6677777777779,0.049204
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,13.4714722222223,0.0484973
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,13.4012222222223,0.0482444
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,13.9085555555557,0.0500708
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,13.5093333333334,0.0486336
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,13.7347777777779,0.0494452
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,12.8566944444445,0.0462841
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,13.4133611111112,0.0482881
"Eg1","Japan","elecByTech","Sources","j Geothermal","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,13.6021111111112,0.0489676
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,89.3050000000007,0.321498
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,76.4700000000006,0.275292
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,82.2119444444451,0.295963
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,81.9391666666673,0.294981
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,81.6663888888895,0.293999
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,81.393333333334,0.293016
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,81.1205555555562,0.292034
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,80.8477777777784,0.291052
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,81.7266666666673,0.294216
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,82.6055555555562,0.29738
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,83.4844444444451,0.300544
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,84.363333333334,0.303708
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,85.2422222222229,0.306872
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,86.1211111111118,0.310036
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,87.0000000000007,0.3132
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,87.8791666666674,0.316365
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,88.7580555555563,0.319529
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,89.6369444444452,0.322693
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,90.5158333333341,0.325857
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,91.394722222223,0.329021
"Eg1","Japan","elecByTech","Sources","k Hydro","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,91.394722222223,0.329021
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,1.75399722222224,0.00631439
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,3.96200000000003,0.0142632
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,6.9327474444445,0.0249578908
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,7.99248886111117,0.0287729599
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,9.60235725000008,0.0345684861
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,12.3805287222223,0.0445699034
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,15.9917563333335,0.0575703228
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,17.5296232777779,0.0631066438
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,20.6136336111113,0.074209081
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,25.1353246944446,0.0904871689
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,28.2586990833336,0.1017313167
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,37.6762590000003,0.1356345324
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,38.8752538888892,0.139950914
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,40.4977625000003,0.145791945
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,44.8512813888892,0.161464613
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,44.6133002777781,0.160607881
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,46.344154166667,0.166838955
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,42.0479983333337,0.151372794
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,44.5238519444448,0.160285867
"Eg1","Japan","elecByTech","Sources","l Wind","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,45.3906686111115,0.163406407
"Eg1","Japan","elecByTech","Sources","m Solar","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",1990,0.00100000000000001,3.6e-06
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2005,1.49299722222223,0.00537479
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2010,3.79900000000003,0.0136764
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2015,5.21841041666671,0.0187862775
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,5.63230482222227,0.02027629736
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,6.33648010833338,0.02281132839
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,7.65965683055562,0.02757476459
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,9.5323889972223,0.03431660039
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,8.60307933055562,0.03097108559
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,10.4359673305556,0.03756948239
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,13.1564889250001,0.04736336013
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,15.1699322777779,0.0546117562
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,21.0086038888891,0.075630974
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,22.0328841111113,0.0793183828
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,23.377008527778,0.0841572307
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,26.2736944722224,0.0945853001
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,26.3261035000002,0.0947739726
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,27.4279569722224,0.0987406451
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,24.7433123333335,0.0890759244
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,25.9968768611113,0.0935887567
"Eg1","Japan","elecByTech","Sources","m Solar","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,26.3225716666669,0.094761258
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2020,0.0328066666666669,0.000118104
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2025,0.0571319444444449,0.000205675
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2030,0.087093333333334,0.000313536
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2035,0.12220388888889,0.000439934
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2040,0.156497222222223,0.00056339
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2045,0.198332222222224,0.000713996
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2050,0.243329722222224,0.000875987
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2055,"Year","Vint_2055","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2055,0.259563333333335,0.000934428
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2060,"Year","Vint_2060","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2060,0.284158333333336,0.00102297
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2065,"Year","Vint_2065","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2065,0.308750000000002,0.0011115
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2070,"Year","Vint_2070","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2070,0.326483333333336,0.00117534
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2075,"Year","Vint_2075","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2075,0.349363888888892,0.00125771
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2080,"Year","Vint_2080","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2080,0.373330555555558,0.00134399
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2085,"Year","Vint_2085","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2085,0.397325000000003,0.00143037
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2090,"Year","Vint_2090","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2090,0.421855555555559,0.00151868
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2095,"Year","Vint_2095","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2095,0.448261111111115,0.00161374
"Eg1","Japan","elecByTech","Sources","n CHP","class2",2100,"Year","Vint_2100","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen1","Electricity generation by aggregate technology","EJ",2100,0.434644444444448,0.00156472
"Eg2","Japan","elecByTech","Sources","a Coal","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",1990,116.705833333334,0.420141
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2005,303.55277777778,1.09279
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2010,304.494444444447,1.09618
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2015,375.475000000003,1.35171
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2020,382.750000000003,1.3779
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2025,383.942875000003,1.38219435
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2030,"Year","Vint_2030","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2030,384.883750000003,1.3855815
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2035,"Year","Vint_2035","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2035,380.970583333336,1.3714941
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2040,"Year","Vint_2040","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2040,380.72491666667,1.3706097
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2045,"Year","Vint_2045","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2045,378.81816666667,1.3637454
"Eg2","Japan","elecByTech","Sources","a Coal","class2",2050,"Year","Vint_2050","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2050,375.101111111114,1.350364
"Eg2","Japan","elecByTech","Sources","c Gas","class2",1990,"Year","Vint_1990","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",1990,167.083666666668,0.6015012
"Eg2","Japan","elecByTech","Sources","c Gas","class2",2005,"Year","Vint_2005","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2005,239.038611111113,0.860539
"Eg2","Japan","elecByTech","Sources","c Gas","class2",2010,"Year","Vint_2010","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2010,304.514444444447,1.096252
"Eg2","Japan","elecByTech","Sources","c Gas","class2",2015,"Year","Vint_2015","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2015,401.580277777781,1.445689
"Eg2","Japan","elecByTech","Sources","c Gas","class2",2020,"Year","Vint_2020","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2020,416.320833333337,1.498755
"Eg2","Japan","elecByTech","Sources","c Gas","class2",2025,"Year","Vint_2025","Electricity Generation (TWh)","sum","Fuel","pal_nrg","classLabel2","classPalette2","ExampleScen2","Electricity generation by aggregate technology","EJ",2025,429.992500000003,1.547973
