"scenario","param","units","class","value","x","subRegion","subRegType","region","classPalette"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.16,"2010","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",58.07,"2011","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.38,"2012","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.93,"2013","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.2,"2014","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.42,"2015","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.27,"2016","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.93,"2017","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.27,"2018","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.59,"2019","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.08,"2020","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.18,"2021","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.17,"2022","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",60.22,"2023","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.72,"2024","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.66,"2025","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",56,"2026","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.52,"2027","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.6,"2028","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.39,"2029","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.48,"2030","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.69,"2031","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.72,"2032","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.49,"2033","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.03,"2034","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.93,"2035","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.26,"2036","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.35,"2037","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.39,"2038","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52,"2039","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",66.15,"2040","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.87,"2041","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.07,"2042","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.61,"2043","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.81,"2044","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",45.4,"2045","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.51,"2046","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",45.54,"2047","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.09,"2048","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.19,"2049","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.16,"2050","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.16,"2051","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",60.84,"2052","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.16,"2053","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.47,"2054","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.5,"2055","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.57,"2056","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",60.16,"2057","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",59.9,"2058","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.81,"2059","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.91,"2060","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.98,"2061","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.83,"2062","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.2,"2063","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.5,"2064","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.37,"2065","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.22,"2066","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.61,"2067","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",45.1,"2068","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.77,"2069","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.24,"2070","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",46.86,"2071","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.37,"2072","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",38.67,"2073","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.57,"2074","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",39.13,"2075","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",38.88,"2076","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.8,"2077","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.86,"2078","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.12,"2079","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.08,"2080","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",37.44,"2081","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",35.88,"2082","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",35.69,"2083","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",37.07,"2084","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",37.65,"2085","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",34.52,"2086","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",33.28,"2087","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",34.46,"2088","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",37.69,"2089","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.19,"2090","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",36.78,"2091","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",37.18,"2092","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",34.18,"2093","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",34.78,"2094","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",35.6,"2095","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",40.02,"2096","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",36.62,"2097","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",36.38,"2098","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",33.42,"2099","Bermejo 1","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",121.75,"1950","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.92,"1951","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.86,"1952","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.4,"1953","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",68.29,"1954","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",105.88,"1955","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",97.02,"1956","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",108.04,"1957","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",194.48,"1958","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.12,"1959","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",78.2,"1960","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.43,"1961","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",77.11,"1962","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.12,"1963","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.22,"1964","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",91.74,"1965","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",92.56,"1966","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.68,"1967","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",99.95,"1968","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.76,"1969","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.46,"1970","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.49,"1971","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.75,"1972","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",60.07,"1973","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.71,"1974","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",113.35,"1975","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.63,"1976","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.28,"1977","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.07,"1978","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",90.56,"1979","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",88.15,"1980","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",120.12,"1981","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.31,"1982","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.82,"1983","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.69,"1984","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.01,"1985","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",172.08,"1986","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",142.35,"1987","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",93.41,"1988","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.23,"1989","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.4,"1990","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.66,"1991","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",94.24,"1992","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",121.39,"1993","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",95.38,"1994","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.27,"1995","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.81,"1996","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",92.8,"1997","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.5,"1998","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",90.95,"1999","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.74,"2000","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",105.8,"2001","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.07,"2002","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",80.28,"2003","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.05,"2004","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.65,"2005","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.67,"2006","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",65.47,"2007","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",78.94,"2008","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86,"2009","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.45,"2010","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",85.3,"2011","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.83,"2012","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.62,"2013","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.86,"2014","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",84.73,"2015","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.9,"2016","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",83.75,"2017","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",91.16,"2018","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.22,"2019","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.09,"2020","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.09,"2021","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.29,"2022","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",102.05,"2023","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.18,"2024","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.21,"2025","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.24,"2026","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.72,"2027","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.08,"2028","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.55,"2029","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.53,"2030","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.41,"2031","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",74.29,"2032","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.41,"2033","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.34,"2034","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",71.64,"2035","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",82.73,"2036","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",75.11,"2037","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.39,"2038","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",62.6,"2039","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",76.07,"2040","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",70.33,"2041","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.47,"2042","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",55.16,"2043","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",73.4,"2044","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.36,"2045","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.36,"2046","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",86.69,"2047","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",79.75,"2048","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.04,"2049","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.71,"2050","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.75,"2051","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",90.59,"2052","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",95.07,"2053","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",94.72,"2054","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",136.78,"2055","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",69.45,"2056","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",113.69,"2057","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",81.25,"2058","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",67.48,"2059","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",72.83,"2060","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",61.82,"2061","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.05,"2062","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.08,"2063","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.98,"2064","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.02,"2065","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",58.43,"2066","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.34,"2067","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",57.2,"2068","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.3,"2069","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",54.83,"2070","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",56.43,"2071","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",58.79,"2072","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",48.82,"2073","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",52.83,"2074","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",49.55,"2075","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.08,"2076","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",50.17,"2077","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",51.89,"2078","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",64.82,"2079","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",53.02,"2080","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",47.87,"2081","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.31,"2082","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.99,"2083","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",41.63,"2084","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",44.96,"2085","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",42.98,"2086","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",38.22,"2087","San Francisco","subBasin","Argentina","pal_wet"
"Eg1","xanthosRunoff","Runoff (mm)","Runoff",43.37,"2088","San Francisco","subBasin","Argentina","pal_wet"
