scenario,region,units,subRegion,x,value,subRegType,class,param
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2060,20.22659599,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2060,0.264384844,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2060,12.53579052,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2060,0.445730015,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2060,0.883168036,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2060,20.61869143,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2060,0.000299,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2060,0.285590481,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2060,1.98724293,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2060,0.971594035,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2060,0.504685857,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2060,0.233025118,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2060,1.041515158,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2060,0.430441574,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2060,11.8465,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2060,0.000991,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2060,3.564683005,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2060,40.7512812,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2060,22.0057032,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2060,11.9137081,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2060,12.0290502,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2060,24.944636,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2060,0.229336842,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2060,14.13981147,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2060,0.490132115,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2060,0.793845304,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2060,25.19029979,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2060,0.00031,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2060,0.277934021,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2060,2.17256439,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2060,1.209308697,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2060,0.574247038,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2060,0.264927622,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2060,1.122542243,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2060,0.454867458,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2060,10.69397718,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2060,0.001294775,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2060,3.837218871,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2060,43.5878516,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2060,29.6064722,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2060,9.29744578,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2060,9.774786,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2060,21.06834186,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2060,0.358708309,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2060,11.301051,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2060,0.450323869,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2060,0.790301994,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2060,23.40565749,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2060,0.000391,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2060,0.282026759,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2060,1.73615271,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2060,0.898163887,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2060,0.48967698,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2060,0.163195107,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2060,1.03965849,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2060,0.416923961,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2060,13.688322,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2060,0.001335501,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2060,3.60642811,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2060,38.296604,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2060,26.9315908,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2065,12.107373,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2065,11.6684388,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2065,20.78901555,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2065,0.276538598,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2065,13.32112359,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2065,0.461086266,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2065,0.886776807,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2065,21.22270902,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2065,0.000308,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2065,0.286261511,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2065,2.05132947,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2065,0.983861233,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2065,0.561605169,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2065,0.231967096,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2065,1.063583517,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2065,0.4611768,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2065,12.23239896,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2065,0.001052165,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2065,3.692804859,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2065,42.5620014,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2065,22.0286747,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2065,12.9793037,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2065,12.7527467,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2065,25.7498795,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2065,0.245076022,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2065,15.54673647,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2065,0.496706114,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2065,0.904457679,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2065,26.57995978,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2065,0.000341,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2065,0.278585074,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2065,2.31225824,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2065,1.232025033,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2065,0.608665366,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2065,0.272463022,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2065,1.14873212,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2065,0.483660533,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2065,11.38642462,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2065,0.001440398,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2065,3.951767877,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2065,45.5297747,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2065,31.1259967,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2065,9.41232329,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2065,9.6695742,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2065,21.15850995,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2065,0.387852694,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2065,11.89549407,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2065,0.453473625,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2065,0.799565697,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2065,23.75436109,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2065,0.000427,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2065,0.283452226,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2065,1.79394663,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2065,0.914420144,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2065,0.518879768,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2065,0.163866225,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2065,1.045841804,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2065,0.431193846,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2065,14.45597166,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2065,0.001437508,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2065,3.633240056,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2065,38.6653685,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2065,27.1785359,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2070,12.1252528,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2070,11.9914855,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2070,21.2201912,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2070,0.280224546,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2070,14.36577284,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2070,0.452335233,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2070,0.86887523,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2070,22.23998264,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2070,0.000315,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2070,0.293983224,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2070,2.14576989,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2070,0.961365561,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2070,0.610122123,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2070,0.226713886,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2070,1.060186446,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2070,0.470575565,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2070,13.05565705,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2070,0.001088878,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2070,3.639247996,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2070,44.1857175,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2070,23.9594597,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2070,13.4956974,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2070,13.1724509,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2070,26.9536481,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2070,0.248091221,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2070,16.84740203,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2070,0.513641366,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2070,0.812049629,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2070,27.29805922,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2070,0.000347,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2070,0.284365148,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2070,2.44259389,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2070,1.285089906,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2070,0.686843848,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2070,0.281492739,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2070,1.189457297,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2070,0.517832896,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2070,12.14746352,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2070,0.001568907,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2070,4.113784852,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2070,47.5679403,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2070,32.226281,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2070,9.51068958,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2070,9.3725996,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2070,21.2176419,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2070,0.415602596,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2070,12.45816617,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2070,0.455327301,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2070,0.807033679,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2070,24.00918596,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2070,0.000463,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2070,0.28457719,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2070,1.84669596,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2070,0.928262826,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2070,0.546355728,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2070,0.164462744,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2070,1.049891241,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2070,0.444342468,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2070,15.17592493,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2070,0.001548487,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2070,3.652129789,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2070,38.9332858,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2070,27.3835614,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2075,12.1184768,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2075,12.2083335,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2075,21.23344666,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2075,0.283471896,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Gobi_Interior,2075,14.90821654,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hainan,2075,0.45089049,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Hong_(Red_River),2075,0.858116503,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Huang_He,2075,22.79434374,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Indus,2075,0.000301,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Irrawaddy,2075,0.290813703,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Lake_Balkash,2075,2.13096784,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Mekong,2075,0.949136922,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ob,2075,0.628067267,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Russia_South_East_Coast,2075,0.221821332,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,South_China_Sea_Coast,2075,1.060993156,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Salween,2075,0.487444738,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Tarim_Interior,2075,12.67279294,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2075,0.001106681,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Xun_Jiang,2075,3.657727478,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Yangtze,2075,45.2822928,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ziya_He_Interior,2075,23.7844748,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Amur,2075,14.053603,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2075,13.5685607,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,China_Coast,2075,27.0616545,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ganges_Bramaputra,2075,0.251772795,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Gobi_Interior,2075,17.75779558,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hainan,2075,0.524969274,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Hong_(Red_River),2075,0.863969979,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Huang_He,2075,27.5817516,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Indus,2075,0.000343,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Irrawaddy,2075,0.297240402,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Lake_Balkash,2075,2.48096754,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Mekong,2075,1.306778248,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ob,2075,0.70102009,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Russia_South_East_Coast,2075,0.285825884,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,South_China_Sea_Coast,2075,1.209304007,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Salween,2075,0.552096938,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Tarim_Interior,2075,12.10339031,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Plateau_of_Tibet_Interior,2075,0.001678827,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Xun_Jiang,2075,4.162590094,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Yangtze,2075,47.9357521,GCAMBasin,Water,waterConsumption
SSP2_IPSL_PDSSAT,China,km3,Ziya_He_Interior,2075,31.9105994,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Amur,2075,9.5627683,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Bo_Hai_Korean_Bay_North_Coast,2075,8.9901156,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,China_Coast,2075,21.22826072,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ganges_Bramaputra,2075,0.440660777,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Gobi_Interior,2075,12.87230076,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hainan,2075,0.455416917,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Hong_(Red_River),2075,0.810405333,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Huang_He,2075,24.10510478,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Indus,2075,0.00049,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Irrawaddy,2075,0.284312185,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Lake_Balkash,2075,1.88292242,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Mekong,2075,0.935666354,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ob,2075,0.568490274,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Russia_South_East_Coast,2075,0.164463268,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,South_China_Sea_Coast,2075,1.050195447,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Salween,2075,0.453690706,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Tarim_Interior,2075,15.67977909,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Plateau_of_Tibet_Interior,2075,0.001640107,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Xun_Jiang,2075,3.656601745,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Yangtze,2075,39.0709043,GCAMBasin,Water,waterConsumption
SSP2_Ref,China,km3,Ziya_He_Interior,2075,27.4810931,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Amur,2080,11.9565916,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Bo_Hai_Korean_Bay_North_Coast,2080,12.3028089,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,China_Coast,2080,21.85308977,GCAMBasin,Water,waterConsumption
SSP2_GFDL_PDSSAT,China,km3,Ganges_Bramaputra,2080,0.277418586,GCAMBasin,Water,waterConsumption
