scenario,region,class,subRegion,units,x,value,subRegType,classPalette
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,0.243271097,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,0.260268224,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,0.272686301,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2040,0.292666805,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2045,0.306192032,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (Mt/thous km2),2050,0.316312841,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2010,0.164917802,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2015,0.175998249,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2020,0.185128937,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2025,0.193205475,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2030,0.209277542,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2035,0.225114233,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2040,0.244853498,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2045,0.271806109,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (Mt/thous km2),2050,0.279555858,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2010,0.164223408,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2015,0.171539561,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2020,0.167360428,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2025,0.186026413,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2030,0.204318867,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2035,0.21227664,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2040,0.221741814,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2045,0.227748031,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (Mt/thous km2),2050,0.239714561,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2010,0.167384736,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2015,0.183304956,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2020,0.196806202,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2025,0.208552813,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2030,0.226103562,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2035,0.245016155,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2040,0.265008967,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2045,0.28809686,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (Mt/thous km2),2050,0.296546964,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2010,0.401534527,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2015,0.439009288,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2020,0.476737507,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2025,0.51433121,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2030,0.552525253,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2035,0.584433962,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2040,0.617214533,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2045,0.650335008,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (Mt/thous km2),2050,0.683459278,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2010,0.196354996,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2015,0.229754078,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2020,0.25055957,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2025,0.26590898,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2030,0.274631379,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2035,0.279416691,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2040,0.284358865,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2045,0.28926326,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (Mt/thous km2),2050,0.294194365,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2010,0.123530239,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2015,0.130322133,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2020,0.13688355,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2025,0.140738424,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2030,0.14912442,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2035,0.159135942,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2040,0.166363691,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2045,0.172068768,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (Mt/thous km2),2050,0.175016531,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2010,0.564176446,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2015,0.579538529,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2020,0.594729213,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2025,0.614128377,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2030,0.641107264,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2035,0.674536242,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2040,0.697239312,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2045,0.716618537,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (Mt/thous km2),2050,0.744298418,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2010,0.190878378,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2015,0.197661871,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2020,0.211091854,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2025,0.214081996,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2030,0.223172906,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2035,0.237668919,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2040,0.25496988,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2045,0.282321188,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (Mt/thous km2),2050,0.280988024,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2010,0.229709412,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2015,0.277387586,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2020,0.310767855,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2025,0.329813743,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2030,0.349744345,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2035,0.373163702,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2040,0.396975759,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2045,0.420318575,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (Mt/thous km2),2050,0.44355623,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2010,0.232025099,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2015,0.242196053,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2020,0.253833549,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2025,0.264247081,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2030,0.278201055,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2035,0.292258471,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2040,0.304187286,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2045,0.315331791,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (Mt/thous km2),2050,0.32740172,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2010,0.314852194,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2015,0.334668215,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2020,0.34711245,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2025,0.367971203,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2030,0.395888869,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2035,0.419129702,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2040,0.441996189,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2045,0.474695305,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (Mt/thous km2),2050,0.510723082,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2010,0.352070025,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2015,0.376014037,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2020,0.384804205,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2025,0.391442351,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2030,0.41602915,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2035,0.424518542,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2040,0.417333199,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2045,0.434459558,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (Mt/thous km2),2050,0.455377871,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2010,1.142920889,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2015,1.153833855,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2020,1.16511614,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2025,1.176371613,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2030,1.187597621,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2035,1.203941624,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2040,1.220611392,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2045,1.236728465,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,,Agricultural Productivity (Mt/thous km2),2050,1.252976303,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2010,0.764276603,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2015,0.793795895,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2020,0.811952377,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2025,0.816162366,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2030,0.835331428,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2035,0.850694614,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2040,0.870450154,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2045,0.8829469,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (Mt/thous km2),2050,0.894354817,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2010,0.844939864,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2015,0.85679966,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2020,0.864387628,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2025,0.878947325,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2030,0.892383361,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2035,0.90263056,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2040,0.920429746,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2045,0.937441888,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (Mt/thous km2),2050,0.957249543,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2010,1.270147247,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2015,1.285157794,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2020,1.300560606,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2025,1.321150045,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2030,1.355733571,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2035,1.382894419,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2040,1.400150974,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2045,1.439412958,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (Mt/thous km2),2050,1.462591046,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2010,0.440180741,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2015,0.456277132,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2020,0.46652825,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2025,0.463389303,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2030,0.478234799,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2035,0.503980146,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2040,0.508571664,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2045,0.494982731,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (Mt/thous km2),2050,0.499689219,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2010,0.917494825,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2015,0.933685426,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2020,0.943041237,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2025,0.954531793,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2030,0.969926169,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2035,0.992699744,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2040,1.011563835,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2045,1.02812245,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (Mt/thous km2),2050,1.050912369,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2010,0.713918761,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2015,0.729904277,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2020,0.739453948,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2025,0.746763396,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2030,0.762829677,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2035,0.777876666,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2040,0.790558458,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2045,0.802973506,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (Mt/thous km2),2050,0.813377369,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2010,0.585711468,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2015,0.60285878,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2020,0.600448083,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2025,0.603856534,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2030,0.651841445,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2035,0.677939202,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2040,0.725513196,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2045,0.759813399,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (Mt/thous km2),2050,0.763221449,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2010,0.729899541,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2015,0.745058712,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2020,0.753685609,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2025,0.762442546,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2030,0.7735623,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2035,0.783107204,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2040,0.801054243,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2045,0.818890414,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (Mt/thous km2),2050,0.835383923,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2010,1.310294118,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2015,1.297254902,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2020,1.341004184,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2025,1.361056106,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2030,1.331714087,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2035,1.303523035,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2040,1.216713881,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2045,1.217659138,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (Mt/thous km2),2050,1.16,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2010,0.947701944,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2015,1.006751463,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2020,1.035749941,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2025,1.042373859,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2030,1.070547379,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (Mt/thous km2),2035,1.091919171,subBasin,pal_green
