scenario,region,sector,class,units,x,value,subRegion,subRegType,classPalette
SSP2_ipsl_epic,Southeast Asia,OilCrop,OilCrop,Agricultural Production (Mt),2050,0.01275694,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,1.9024042,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,1.9819225,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,2.0207654,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,2.1077225,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,2.1971813,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,2.3412644,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,2.4504708,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,2.5540312,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,1.632961,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,1.68036,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,1.704441,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,1.732803,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,1.856847,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,2.00398,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,2.133433,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,2.235583,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,17.93976,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,18.62592,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,19.15652,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,19.39181,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,19.9157,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,20.55244,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,20.6949,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,20.84818,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,0.00362997,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,0.00373482,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,0.00375792,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,0.00376231,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,0.00409143,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,0.00419873,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,0.00433571,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,0.00439196,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,15.20854,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,17.36606,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,19.63855,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,22.00322,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,24.05073,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,26.59984,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,28.68827,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,29.94843,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,16.00834,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,16.31804,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,16.98242,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,17.45123,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,18.34484,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,19.65533,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,20.52839,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,21.14766,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,0.0723378,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,0.07422115,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,0.07596256,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,0.07736314,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,0.08112371,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,0.08603956,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,0.08936276,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,0.09060577,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,5.395822,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,5.684506,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,5.945677,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,6.16511,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,6.55591,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,6.98326,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,7.36482,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,7.61584,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,38.5165,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,39.66792,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,42.879,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,45.3762,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,48.515,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,51.22515,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,53.1884,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,55.6796,Mekong,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,17.9072,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,18.75993,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,19.54843,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,20.15104,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,21.23368,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,22.48109,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,23.56588,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,24.45387,Philippines,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,1.976963,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,2.103317,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,2.219237,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,2.344174,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,2.549736,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,2.831164,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,3.052018,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,3.204115,Salween,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,0.1921507,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,0.2113085,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,0.2339958,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,0.2573238,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,0.2797095,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,0.2987113,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,0.3154156,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,0.3300494,South_China_Sea_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,7.575365,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,7.77168,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,8.011763,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,8.170541,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,8.440775,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,8.992634,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,9.297359,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,9.695268,Sittang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,2.932457,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,2.948304,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,3.071996,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,3.113293,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,3.247798,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,3.357204,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,3.449683,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,3.55218,Gulf_of_Thailand_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,13.82185,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,14.62615,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,16.43012,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,18.11425,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,19.2143,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,20.23662,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,21.18718,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,22.30144,Viet_Nam_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2015,0.3267031,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2020,0.3587962,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2025,0.3924893,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2030,0.434168,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2035,0.4729728,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2040,0.5079684,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2045,0.5393146,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,Rice,Agricultural Production (Mt),2050,0.5676305,Xun_Jiang,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.0353725,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.0367191,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.0379787,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.0396137,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.0426463,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.0466088,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.0497887,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.0532555,Bay_of_Bengal_North_East_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.46839445,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.49642086,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.51922297,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.5493193,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.58900678,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.61717404,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.65084586,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.68030847,North_Borneo_Coast,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,6.84881958,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,7.35402384,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,8.66474173,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,9.54140033,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,9.59539627,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,8.59073171,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,7.68710787,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,7.26914634,Chao_Phraya,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.0007457,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.00077492,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.00081009,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.00082928,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.00098593,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.00107144,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.00117703,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.00126948,Ganges_Bramaputra,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,1.656385,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,1.406712,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,1.331515,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,1.314566,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,1.275353,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,1.273522,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,1.198953,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,1.32857,Hong_(Red_River),subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.429171,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.44589813,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.46627234,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.47311654,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.50965075,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.56557467,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.62684039,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.69874564,Irrawaddy,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.01580312,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,0.01643475,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,0.01727533,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,0.01813315,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,0.01935502,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,0.02059282,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,0.02172277,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,0.0224463,Kalimantan,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,1.846369,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2020,2.0735238,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2025,2.3911041,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2030,2.6626256,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2035,2.6755594,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2040,2.5493289,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2045,2.4614888,Peninsula_Malaysia,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2050,2.3821729,Peninsula_Malaysia,subBasin,pal_green
