scenario,region,sector,class,units,x,subRegion,subRegType,classPalette,value
SSP2_ipsl_epic,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00976073
SSP2_ipsl_epic,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,1.4030784
SSP2_ipsl_epic,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,6.46529
SSP2_ipsl_epic,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,3.960145
SSP2_ipsl_epic,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,18.02451
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,2.51248782
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.028321
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,13.2172632
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.02039271
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,1.26E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.351371
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,0.97476841
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,1.3382086
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.13766402
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,6.8161193
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0768315
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,35.856933
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0553228
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,3.42E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.9532299
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,2.6444344
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,3.63041582
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.0863594
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,8.437277
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0951041
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,44.385242
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0684818
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,4.24E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,1.1799486
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,3.2733986
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,4.49387422
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.8204188
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,9.7581718
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.12504142
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,45.477331
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.0833648
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,4.92E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,1.36254887
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,3.0439878
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,3.85442449
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.3728622
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,10.042119
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.13753702
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,48.761764
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.092057
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,5.60E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,1.46300086
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,3.155509
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,3.93933313
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.649145
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,11.3970462
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.15427674
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,52.601253
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1066005
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,6.52E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,1.65020977
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,3.9167506
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,4.83170659
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.9549831
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,12.9605238
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.16655104
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,55.997559
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1169506
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,7.17E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,1.7610666
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,4.0813317
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,5.2486663
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.1878393
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,13.9538924
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.16998677
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,58.759352
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1290878
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,6.98E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,1.93433927
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,4.8720726
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,5.96086896
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.5621896
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,15.0728788
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1671482
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,64.272676
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.135116
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,6.43E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,2.09434767
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,5.4269945
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,6.46981114
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.932687
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,16.6945483
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1685677
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,65.792134
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1612695
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,5.82E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,2.51632231
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,6.2839391
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,7.02277599
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.231332
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Amazon,subBasin,pal_green,17.6343832
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1743628
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,La_Plata,subBasin,pal_green,67.842146
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.177174
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,5.29E-05
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Parnaiba,subBasin,pal_green,2.66843305
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Sao_Francisco,subBasin,pal_green,6.9281099
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Tocantins,subBasin,pal_green,7.51251801
SSP2_ipsl_epic,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2050,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.560054
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Amazon,subBasin,pal_green,1.2667697
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.1705753
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,La_Plata,subBasin,pal_green,2.692368
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4633895
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.000862
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Parnaiba,subBasin,pal_green,0.29858541
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Sao_Francisco,subBasin,pal_green,0.2752868
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Tocantins,subBasin,pal_green,0.8362687
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),1990,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,3.94621
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Amazon,subBasin,pal_green,1.51223252
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2036277
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,La_Plata,subBasin,pal_green,3.214078
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.55318
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001029
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Parnaiba,subBasin,pal_green,0.3564419
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Sao_Francisco,subBasin,pal_green,0.3286286
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Tocantins,subBasin,pal_green,0.998312
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2005,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.710865
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Amazon,subBasin,pal_green,1.57308882
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2118223
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,La_Plata,subBasin,pal_green,3.343426
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.57544201
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001069
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Parnaiba,subBasin,pal_green,0.3707858
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Sao_Francisco,subBasin,pal_green,0.3418536
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Tocantins,subBasin,pal_green,1.038488
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,4.900457
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Amazon,subBasin,pal_green,1.9090208
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.2733047
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,La_Plata,subBasin,pal_green,3.900677
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.79990961
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001258
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Parnaiba,subBasin,pal_green,0.5070597
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Sao_Francisco,subBasin,pal_green,0.3862232
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Tocantins,subBasin,pal_green,1.246239
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2015,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,5.575148
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Amazon,subBasin,pal_green,2.25834271
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3197424
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,La_Plata,subBasin,pal_green,4.488492
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.99096423
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.001506
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Parnaiba,subBasin,pal_green,0.6266505
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Sao_Francisco,subBasin,pal_green,0.4619115
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Tocantins,subBasin,pal_green,1.471759
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2020,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,6.433934
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Amazon,subBasin,pal_green,2.70077551
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3617506
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,La_Plata,subBasin,pal_green,4.839584
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.19880109
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00181332
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Parnaiba,subBasin,pal_green,0.7837686
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Sao_Francisco,subBasin,pal_green,0.5511542
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Tocantins,subBasin,pal_green,1.713169
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2025,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.204033
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Amazon,subBasin,pal_green,3.23362284
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4011135
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,La_Plata,subBasin,pal_green,5.326957
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.41113615
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00210073
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Parnaiba,subBasin,pal_green,0.9456556
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Sao_Francisco,subBasin,pal_green,0.6307336
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Tocantins,subBasin,pal_green,1.979129
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2030,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.968792
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Amazon,subBasin,pal_green,3.30133202
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3958311
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,La_Plata,subBasin,pal_green,5.062797
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.5502783
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00218712
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Parnaiba,subBasin,pal_green,1.0428596
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Sao_Francisco,subBasin,pal_green,0.6665441
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Tocantins,subBasin,pal_green,2.038122
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2035,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,7.876836
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Amazon,subBasin,pal_green,3.27602894
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.3982624
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,La_Plata,subBasin,pal_green,5.060765
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.53021057
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00223033
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Parnaiba,subBasin,pal_green,1.0807569
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Sao_Francisco,subBasin,pal_green,0.699754
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Tocantins,subBasin,pal_green,2.028737
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2040,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.170538
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Amazon,subBasin,pal_green,3.38255647
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,East_Brazil_South_Atlantic_Coast,subBasin,pal_green,0.4183032
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,La_Plata,subBasin,pal_green,4.75912
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,North_Brazil_South_Atlantic_Coast,subBasin,pal_green,1.67559065
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green,0.00229041
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Parnaiba,subBasin,pal_green,1.0968493
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Sao_Francisco,subBasin,pal_green,0.7448316
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Tocantins,subBasin,pal_green,2.021563
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2045,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green,8.395827
