scenario,region,class,subRegion,Units,x,value,subRegType,classPalette
SSP2_CI_AgWat,China,Corn,China_Coast,Agricultural Productivity (% Difference),2100,1.494036121,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.29837346,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Gobi_Interior,Agricultural Productivity (% Difference),2100,1.202033302,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Hainan,Agricultural Productivity (% Difference),2100,0.478039658,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.370482416,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Huang_He,Agricultural Productivity (% Difference),2100,0.76583012,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Indus,Agricultural Productivity (% Difference),2100,1.301054529,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Irrawaddy,Agricultural Productivity (% Difference),2100,0.56543154,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Lake_Balkash,Agricultural Productivity (% Difference),2100,1.119854325,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Mekong,Agricultural Productivity (% Difference),2100,0.430689347,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Ob,Agricultural Productivity (% Difference),2100,0.854824393,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.767436505,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Salween,Agricultural Productivity (% Difference),2100,0.516174601,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.72851681,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Syr_Darya,Agricultural Productivity (% Difference),2100,1.112664474,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.830440228,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.458872189,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Yangtze,Agricultural Productivity (% Difference),2100,0.877892653,subBasin,pal_green
SSP2_CI_AgWat,China,Corn,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,1.060853292,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Amur,Agricultural Productivity (% Difference),2100,2.508972522,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,2.693387774,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,China_Coast,Agricultural Productivity (% Difference),2100,4.871383856,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.563960303,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Gobi_Interior,Agricultural Productivity (% Difference),2100,2.427929702,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hainan,Agricultural Productivity (% Difference),2100,3.580401505,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Hong_(Red_River),Agricultural Productivity (% Difference),2100,1.786747386,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Huang_He,Agricultural Productivity (% Difference),2100,2.187609772,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Indus,Agricultural Productivity (% Difference),2100,0.97194988,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Irrawaddy,Agricultural Productivity (% Difference),2100,2.939421185,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Lake_Balkash,Agricultural Productivity (% Difference),2100,2.886621252,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Mekong,Agricultural Productivity (% Difference),2100,1.638641027,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Ob,Agricultural Productivity (% Difference),2100,2.435542226,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,1.354452406,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,2.458877402,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Salween,Agricultural Productivity (% Difference),2100,1.871884999,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,6.746652238,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Syr_Darya,Agricultural Productivity (% Difference),2100,1.13963039,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Tarim_Interior,Agricultural Productivity (% Difference),2100,2.749969882,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Xun_Jiang,Agricultural Productivity (% Difference),2100,3.954578081,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Yangtze,Agricultural Productivity (% Difference),2100,4.200149931,subBasin,pal_green
SSP2_CI_AgWat,China,MiscCrop,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,4.061155711,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Amur,Agricultural Productivity (% Difference),2100,0.39610311,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.379662462,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,China_Coast,Agricultural Productivity (% Difference),2100,1.014805468,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.458823349,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Gobi_Interior,Agricultural Productivity (% Difference),2100,0.379489582,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Hainan,Agricultural Productivity (% Difference),2100,0.429157594,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.19586823,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Huang_He,Agricultural Productivity (% Difference),2100,0.385635771,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Indus,Agricultural Productivity (% Difference),2100,0.878984407,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Irrawaddy,Agricultural Productivity (% Difference),2100,0.399089489,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.367731389,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Mekong,Agricultural Productivity (% Difference),2100,0.273765495,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ob,Agricultural Productivity (% Difference),2100,0.371221954,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,0.812666667,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.349881597,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Salween,Agricultural Productivity (% Difference),2100,0.205132017,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,0.915990643,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Syr_Darya,Agricultural Productivity (% Difference),2100,0.377470356,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.526526873,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Xun_Jiang,Agricultural Productivity (% Difference),2100,0.411068548,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Yangtze,Agricultural Productivity (% Difference),2100,0.624226653,subBasin,pal_green
SSP2_CI_AgWat,China,OilCrop,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,0.61622385,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Amur,Agricultural Productivity (% Difference),2100,0.977166972,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,0.998522674,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,China_Coast,Agricultural Productivity (% Difference),2100,1.628379403,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,0.457469505,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Gobi_Interior,Agricultural Productivity (% Difference),2100,1.187900988,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hainan,Agricultural Productivity (% Difference),2100,0.899688722,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Hong_(Red_River),Agricultural Productivity (% Difference),2100,0.802237192,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Huang_He,Agricultural Productivity (% Difference),2100,0.904341881,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Indus,Agricultural Productivity (% Difference),2100,0.548034934,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Irrawaddy,Agricultural Productivity (% Difference),2100,1.313737146,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Lake_Balkash,Agricultural Productivity (% Difference),2100,0.822531014,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Mekong,Agricultural Productivity (% Difference),2100,0.66393619,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ob,Agricultural Productivity (% Difference),2100,0.483710697,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,0.829925706,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Salween,Agricultural Productivity (% Difference),2100,0.824898585,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,1.805421856,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Tarim_Interior,Agricultural Productivity (% Difference),2100,0.995780167,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Xun_Jiang,Agricultural Productivity (% Difference),2100,1.099779835,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Yangtze,Agricultural Productivity (% Difference),2100,1.538267823,subBasin,pal_green
SSP2_CI_AgWat,China,Rice,Ziya_He_Interior,Agricultural Productivity (% Difference),2100,1.534295473,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Amur,Agricultural Productivity (% Difference),2100,4.261903867,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Bo_Hai_Korean_Bay_North_Coast,Agricultural Productivity (% Difference),2100,3.632602908,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,China_Coast,Agricultural Productivity (% Difference),2100,7.594125988,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Ganges_Bramaputra,Agricultural Productivity (% Difference),2100,1.378916369,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Gobi_Interior,Agricultural Productivity (% Difference),2100,2.806064521,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Hainan,Agricultural Productivity (% Difference),2100,3.311301385,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Hong_(Red_River),Agricultural Productivity (% Difference),2100,1.222510617,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Huang_He,Agricultural Productivity (% Difference),2100,3.117909247,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Indus,Agricultural Productivity (% Difference),2100,6.669804976,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Irrawaddy,Agricultural Productivity (% Difference),2100,2.307739004,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Lake_Balkash,Agricultural Productivity (% Difference),2100,4.255259488,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Mekong,Agricultural Productivity (% Difference),2100,1.525343702,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Ob,Agricultural Productivity (% Difference),2100,3.391005796,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Plateau_of_Tibet_Interior,Agricultural Productivity (% Difference),2100,3.061044177,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Russia_South_East_Coast,Agricultural Productivity (% Difference),2100,2.888767888,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,Salween,Agricultural Productivity (% Difference),2100,1.755441342,subBasin,pal_green
SSP2_CI_AgWat,China,RootTuber,South_China_Sea_Coast,Agricultural Productivity (% Difference),2100,5.085017923,subBasin,pal_green
