scenario,region,sector,class,units,x,value,subRegion,subRegType,classPalette
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.559414,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.457702,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.000588,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.000481,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.0480395,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.0393051,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.13998,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.114529,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.136783,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.111913,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.434386,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Rice,Rice,Agricultural Production (Mt),2010,0.355406,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0018775,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0015362,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,2.01811,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.65118,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0191328,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0156541,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.13315,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.927121,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0010085,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.000825,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.889525,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.727793,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.130977,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.107163,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,3.98263,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,3.25852,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.00325581,Parnaiba,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0026639,Parnaiba,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.288701,Parnaiba,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.23621,Parnaiba,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.461431,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.377534,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,4.10111,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,3.35546,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0239652,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0196079,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0939981,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.0769075,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.27505,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.04322,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.00442451,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,0.00362001,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.88705,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2010,1.54395,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.00036,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.000295,Amazon,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.000265,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.000217,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.363882,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.297722,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.00387381,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.00316951,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,2.75388,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,2.25318,La_Plata,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.0019539,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.0015986,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.0233175,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.0190779,Sao_Francisco,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,5.29E-05,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,4.33E-05,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.00721021,Tocantins,subBasin,pal_green
SSP2_ipsl_epic,Brazil,Wheat,Wheat,Agricultural Production (Mt),2010,0.00589921,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.00047,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.000385,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,1.43105,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,1.1644,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.00167528,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.00137322,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.724901,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.589827,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,2.93E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,2.41E-05,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.210539,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.171309,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.0217475,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.0178265,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,3.07277,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,2.50021,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.000563,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.000461,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.378202,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.30773,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.215427,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.176586,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,26.0274,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,21.1776,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.000481,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.000391,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.0472557,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.0387357,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,1.97109,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,1.60381,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.0107144,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.00878264,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,1.11578,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Corn,Corn,Agricultural Production (Mt),2015,0.90787,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.037795,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.030852,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.983127,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.802598,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.258374,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.211065,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,1.696,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,1.38424,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.0115381,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.00942367,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.230159,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.187859,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,1.4477,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,1.18225,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,6.20324,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,5.06089,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.0410237,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.0334839,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.262329,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.213947,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,2.78638,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,2.27692,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,16.1382,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,13.1942,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.0046433,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.00379853,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.704667,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.575868,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,1.21844,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.994727,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.166612,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.136144,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.886118,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,MiscCrop,MiscCrop,Agricultural Production (Mt),2015,0.72338,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.028412,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0233191,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,4.95004,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,4.04389,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.00104559,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.000858,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0591446,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0481949,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.000247,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.000203,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0407366,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0332562,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0221458,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.018176,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,2.216,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,1.80974,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.00194529,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.00159656,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.696558,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.569021,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.157963,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.129648,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,25.743,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,21.0295,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,2.75E-05,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,2.24E-05,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0344754,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.0282953,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,1.89998,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,1.55144,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.00636193,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,0.00522156,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,2.60968,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,OilCrop,OilCrop,Agricultural Production (Mt),2015,2.13195,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.00530074,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.00430799,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,1.03002,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.836303,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0283233,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0230189,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.110984,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0901115,East_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.00365649,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0029717,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.373015,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.302862,North_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,2.57364,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,2.09164,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.537509,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.436421,Uruguay_Brazil_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0155216,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0126148,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.228569,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.185582,Parnaiba,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,1.47902,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,1.20202,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.658586,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.534727,La_Plata,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.000697,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.000565,Northeast_South_America_South_Atlantic_Coast,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0558719,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.0454081,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.165804,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.134622,Sao_Francisco,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.15834,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.128686,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.512119,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Rice,Rice,Agricultural Production (Mt),2015,0.415806,Tocantins,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.00200558,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,0.00163716,Amazon,subBasin,pal_green
SSP2_Ref,Brazil,Root_Tuber,Root_Tuber,Agricultural Production (Mt),2015,2.09757,Amazon,subBasin,pal_green
