scenario,region,sector,subRegion,class,units,x,value,subRegType,classPalette
SSP2_ipsl_epic,Southeast Asia,OilCrop,FlyR,OilCrop,Agricultural Production (Mt),2040,0.0002019,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,FlyR,OilCrop,Agricultural Production (Mt),2045,0.0001838,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,FlyR,OilCrop,Agricultural Production (Mt),2050,0.0001613,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2015,0.00184181,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2020,0.00193414,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2025,0.00214043,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2030,0.00226874,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2035,0.00308314,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2040,0.00370527,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2045,0.00435874,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,GangesR,OilCrop,Agricultural Production (Mt),2050,0.00486885,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2015,0.23420931,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2020,0.21786758,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2025,0.21885579,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2030,0.20294467,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2035,0.20689737,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2040,0.2075028,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2045,0.19664741,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Hong,OilCrop,Agricultural Production (Mt),2050,0.18842103,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2015,2.31E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2020,1.93E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2025,1.67E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2030,1.35E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2035,1.12E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2040,1.01E-05,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2045,9.14E-06,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IdnE,OilCrop,Agricultural Production (Mt),2050,8.02E-06,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2015,0.00026,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2020,0.000257,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2025,0.000253,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2030,0.000244,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2035,0.000242,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2040,0.000231,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2045,0.0002165,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrianJaya,OilCrop,Agricultural Production (Mt),2050,0.0001966,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2015,1.566232,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2020,1.6896025,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2025,1.8382979,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2030,1.9466941,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2035,2.312531,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2040,2.7167164,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2045,3.0582879,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,IrrawaddyR,OilCrop,Agricultural Production (Mt),2050,3.3728984,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2015,0.00650038,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2020,0.00579477,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2025,0.00576322,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2030,0.00526598,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2035,0.00488595,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2040,0.00473577,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2045,0.00447132,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,JavaTimor,OilCrop,Agricultural Production (Mt),2050,0.00426759,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2015,0.0030692,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2020,0.00294871,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2025,0.00298888,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2030,0.00286811,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2035,0.00278905,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2040,0.00265413,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2045,0.00247764,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Kalimantan,OilCrop,Agricultural Production (Mt),2050,0.00226707,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2015,0.4396887,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2020,0.4414031,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2025,0.4820472,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2030,0.4889373,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2035,0.4958254,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2040,0.5002856,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2045,0.498504,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Korea,OilCrop,Agricultural Production (Mt),2050,0.4927608,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2015,0.281848,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2020,0.2866157,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2025,0.3014581,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2030,0.3088944,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2035,0.3486034,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2040,0.3791126,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2045,0.4041199,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,MalaysiaP,OilCrop,Agricultural Production (Mt),2050,0.42511,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2015,0.6321158,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2020,0.5996018,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2025,0.5863294,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2030,0.5598636,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2035,0.5733871,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2040,0.5664998,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2045,0.54768377,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Mekong,OilCrop,Agricultural Production (Mt),2050,0.52149716,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2015,0.000633,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2020,0.00061,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2025,0.000595,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2030,0.000575,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2035,0.000564,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2040,0.000534,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2045,0.000496,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,PapuaCst,OilCrop,Agricultural Production (Mt),2050,0.000448,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2015,0.06618981,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2020,0.06223611,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2025,0.06050495,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2030,0.0573728,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2035,0.06239929,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2040,0.06512811,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2045,0.06661194,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Phlppns,OilCrop,Agricultural Production (Mt),2050,0.0672408,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2015,0.02641078,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2020,0.02673574,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2025,0.02859061,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2030,0.03009881,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2035,0.03063859,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2040,0.03062843,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2045,0.03015362,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,RusCstSE,OilCrop,Agricultural Production (Mt),2050,0.0295796,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2015,0.32695383,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2020,0.35655019,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2025,0.39914074,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2030,0.44342776,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2035,0.5457468,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2040,0.66960648,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2045,0.78511452,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,Salween,OilCrop,Agricultural Production (Mt),2050,0.86481332,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2015,0.00504242,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2020,0.00469484,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2025,0.00460523,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2030,0.00438456,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2035,0.00455029,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2040,0.00444748,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2045,0.00427094,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SChinaSea,OilCrop,Agricultural Production (Mt),2050,0.00408801,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2015,0.000309,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2020,0.000298,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2025,0.000289,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2030,0.000273,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2035,0.000262,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2040,0.000246,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2045,0.000228,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SepikR,OilCrop,Agricultural Production (Mt),2050,0.0002037,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2015,0.415185,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2020,0.4368797,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2025,0.4678341,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2030,0.4861123,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2035,0.5637725,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2040,0.6464541,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2045,0.7122601,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,SittaungR,OilCrop,Agricultural Production (Mt),2050,0.7783806,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2015,0.08771423,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2020,0.08077947,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2025,0.07654877,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2030,0.07097895,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2035,0.06935018,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2040,0.06597555,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2045,0.06184161,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,ThaiGulf,OilCrop,Agricultural Production (Mt),2050,0.05796355,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2015,0.44727343,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2020,0.41270467,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2025,0.40750532,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2030,0.38089052,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2035,0.39108709,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2040,0.38166124,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2045,0.3618241,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,VietnamCst,OilCrop,Agricultural Production (Mt),2050,0.34765062,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2015,0.0118308,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2020,0.01151125,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2025,0.01171563,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2030,0.01171496,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2035,0.01245863,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2040,0.01294342,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2045,0.01284892,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,OilCrop,XunJiang,OilCrop,Agricultural Production (Mt),2050,0.01275694,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2015,1.9024042,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2020,1.9819225,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2025,2.0207654,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2030,2.1077225,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2035,2.1971813,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2040,2.3412644,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2045,2.4504708,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BengalBay,Rice,Agricultural Production (Mt),2050,2.5540312,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2015,0.5417005,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2020,0.6083655,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2025,0.6606774,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2030,0.7397774,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2035,0.8174634,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2040,0.930782,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2045,1.0326965,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BoHai,Rice,Agricultural Production (Mt),2050,1.1339993,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2015,1.632961,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2020,1.68036,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2025,1.704441,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2030,1.732803,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2035,1.856847,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2040,2.00398,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2045,2.133433,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,BorneoCstN,Rice,Agricultural Production (Mt),2050,2.235583,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2015,17.93976,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2020,18.62592,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2025,19.15652,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2030,19.39181,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2035,19.9157,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2040,20.55244,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2045,20.6949,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,ChaoPhrR,Rice,Agricultural Production (Mt),2050,20.84818,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2015,0.00024,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2020,0.00025,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2025,0.00025,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2030,0.000253,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2035,0.000258,subBasin,pal_green
SSP2_ipsl_epic,Southeast Asia,Rice,FlyR,Rice,Agricultural Production (Mt),2040,0.000261,subBasin,pal_green
