scenario,region,sector,subRegion,class,units,x,value,subRegType,classPalette
SSP2_ipsl_epic,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2040,0.1988567,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2045,0.1897552,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Hong,Root_Tuber,Agricultural Production (Mt),2050,0.2129372,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2010,16.934658,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2015,20.37699,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2020,22.67667,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2025,25.99748,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2030,28.5329,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2035,31.01296,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2040,34.97711,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2045,37.64573,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,HuangHeR,Root_Tuber,Agricultural Production (Mt),2050,41.65388,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2010,6.33E-05,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2015,0.00013362,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2020,0.00016917,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2025,0.00018726,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2030,0.00021565,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2035,0.00029682,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2040,0.00035448,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2045,0.00033656,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IndusR,Root_Tuber,Agricultural Production (Mt),2050,0.00039801,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2010,0.0872262,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2015,0.0939318,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2020,0.105085,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2025,0.119911,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2030,0.1333615,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2035,0.1388859,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2040,0.1493038,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2045,0.1599545,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,IrrawaddyR,Root_Tuber,Agricultural Production (Mt),2050,0.1683186,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2010,0.09701442,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2015,0.1147057,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2020,0.1369861,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2025,0.1588083,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2030,0.170379,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2035,0.1952123,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2040,0.2158653,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2045,0.229361,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,LBalkash,Root_Tuber,Agricultural Production (Mt),2050,0.2532221,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2010,0.1652295,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2015,0.1837784,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2020,0.1971301,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2025,0.2309935,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2030,0.2593501,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2035,0.2897856,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2040,0.294268,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2045,0.2944624,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Mekong,Root_Tuber,Agricultural Production (Mt),2050,0.3035196,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2010,0.02350712,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2015,0.0319399,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2020,0.04107925,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2025,0.0501314,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2030,0.0516722,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2035,0.0634284,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2040,0.0669958,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2045,0.0737061,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ObR,Root_Tuber,Agricultural Production (Mt),2050,0.0809641,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2010,0.0726009,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2015,0.0822466,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2020,0.0947608,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2025,0.1096368,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2030,0.1287947,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2035,0.1401197,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2040,0.1498076,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2045,0.1604439,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,RusCstSE,Root_Tuber,Agricultural Production (Mt),2050,0.1688261,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2010,0.09768151,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2015,0.1077312,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2020,0.1262433,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2025,0.1483471,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2030,0.1746792,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2035,0.1897029,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2040,0.214402,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2045,0.2419235,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Salween,Root_Tuber,Agricultural Production (Mt),2050,0.2585888,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2010,2.908677,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2015,3.187173,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2020,3.501654,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2025,4.019762,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2030,4.518645,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2035,4.843994,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2040,4.932818,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2045,5.041417,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,SChinaSea,Root_Tuber,Agricultural Production (Mt),2050,5.257652,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2010,0.2588716,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2015,0.2661248,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2020,0.2817173,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2025,0.2951768,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2030,0.3144422,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2035,0.3220981,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2040,0.3312806,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2045,0.34348,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Taiwan,Root_Tuber,Agricultural Production (Mt),2050,0.3503481,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2010,0.1032784,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2015,0.1112141,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2020,0.1385792,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2025,0.1627817,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2030,0.1930879,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2035,0.2178643,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2040,0.2598385,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2045,0.310635,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tarim,Root_Tuber,Agricultural Production (Mt),2050,0.3591536,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2010,7.86E-05,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2015,9.49E-05,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2020,0.0001202,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2025,0.000149,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2030,0.0001893,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2035,0.0002267,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2040,0.0002689,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2045,0.0003226,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Tibet,Root_Tuber,Agricultural Production (Mt),2050,0.0003746,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2010,5.708486,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2015,6.148753,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2020,6.878332,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2025,7.844949,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2030,8.909072,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2035,9.441177,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2040,9.493741,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2045,9.677262,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,XunJiang,Root_Tuber,Agricultural Production (Mt),2050,9.73631,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2010,79.33829,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2015,91.76638,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2020,105.61692,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2025,118.24983,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2030,130.24792,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2035,135.5801,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2040,141.42885,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2045,141.90848,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,Yangtze,Root_Tuber,Agricultural Production (Mt),2050,143.68203,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2010,11.57901,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2015,13.93495,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2020,15.64164,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2025,17.65653,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2030,20.03675,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2035,21.93761,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2040,23.12605,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2045,22.94326,subBasin,pal_green
SSP2_ipsl_epic,China,Root_Tuber,ZiyaHe,Root_Tuber,Agricultural Production (Mt),2050,24.6297,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2010,5.34495,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2015,4.87944,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2020,5.04069,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2025,4.91733,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2030,5.206,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2035,5.72453,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2040,6.48947,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2045,7.11732,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,AmurR,SugarCrop,Agricultural Production (Mt),2050,7.49544,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2010,1.234256,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2015,1.116706,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2020,1.13384,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2025,1.118,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2030,1.246626,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2035,1.296513,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2040,1.468961,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2045,1.524454,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,BoHai,SugarCrop,Agricultural Production (Mt),2050,1.674068,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2010,7.3356,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2015,7.0031,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2020,7.23909,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2025,7.2561,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2030,7.58287,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2035,8.02769,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2040,8.38347,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2045,8.37243,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,ChinaCst,SugarCrop,Agricultural Production (Mt),2050,8.39579,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2010,5.43E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2015,5.65E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2020,6.14E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2025,6.18E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2030,6.50E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2035,7.46E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2040,8.17E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2045,8.13E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,GangesR,SugarCrop,Agricultural Production (Mt),2050,7.67E-05,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2010,2.1278,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2015,2.004971,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2020,1.999042,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2025,1.978486,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2030,1.706302,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2035,2.006134,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2040,2.39849,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2045,2.702,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Gobi,SugarCrop,Agricultural Production (Mt),2050,3.26012,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2010,5.4162559,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2015,5.293686,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2020,5.7848135,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2025,6.0560484,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2030,6.8347155,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2035,7.855002,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2040,9.237385,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2045,10.519252,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hainan,SugarCrop,Agricultural Production (Mt),2050,11.590329,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2010,2.6492542,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2015,2.2535186,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2020,2.2201345,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2025,2.1802959,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2030,2.1261886,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2035,2.0379039,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2040,1.9001989,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2045,1.6673312,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,Hong,SugarCrop,Agricultural Production (Mt),2050,1.3945885,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2010,1.5953222,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2015,1.51022066,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2020,1.48297631,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2025,1.44303742,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2030,1.45725571,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2035,1.56062006,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2040,1.77845717,subBasin,pal_green
SSP2_ipsl_epic,China,SugarCrop,HuangHeR,SugarCrop,Agricultural Production (Mt),2045,1.989537,subBasin,pal_green
